UBIGEO,VIVIENDA,Estatal,EquipoEdu,CalidadEdu,Edad
61201,63,1,3,3,10
61201,293,1,3,3,14
61201,295,1,3,3,16
61201,296,1,3,3,16
60310,110,1,3,3,16
60310,133,1,3,3,11
60701,238,1,2,4,16
60701,238,1,3,3,10
60701,586,1,3,3,12
61006,17,1,2,3,12
61006,80,1,3,3,16
61006,80,1,3,3,14
61006,80,1,3,3,8
60108,33,1,3,3,9
60108,35,1,5,5,9
60108,36,1,3,4,17
60108,36,1,2,3,9
60108,233,1,3,4,16
60108,235,1,2,3,9
60108,236,1,4,3,14
60108,236,1,3,3,9
60601,326,1,3,4,16
60601,326,1,3,3,7
60601,327,1,3,3,10
60601,328,1,3,3,12
60201,252,1,3,3,10
60201,520,1,3,3,13
60201,520,1,3,3,10
60201,520,1,3,3,6
60304,3,1,4,3,13
60304,121,1,3,3,15
60304,121,1,4,4,12
60304,121,1,3,3,9
60304,122,1,3,3,9
60903,28,1,3,3,15
60903,30,1,3,3,7
60903,31,1,3,3,7
60903,162,1,3,3,9
60903,162,1,3,3,6
60903,165,1,3,3,12
70101,16,2,3,4,6
70101,40,1,3,4,16
70101,40,1,3,3,13
70101,63,1,3,3,14
70101,132,1,3,3,14
70101,132,1,3,3,6
70101,2,2,3,4,11
70101,141,1,3,3,15
70101,181,1,3,3,11
70101,181,1,3,3,7
70101,201,2,3,3,9
70101,172,2,3,3,11
70101,31,1,3,3,13
70101,31,1,3,3,10
70101,69,1,3,3,16
70101,69,1,3,3,13
70101,69,1,3,3,10
70101,69,1,3,3,8
70101,82,2,3,3,14
70101,82,2,3,3,10
70103,13,1,3,3,6
70103,40,2,3,3,13
70103,80,1,3,3,12
70103,80,1,3,3,10
70103,80,1,3,3,7
70106,4,1,3,4,16
70106,15,1,5,3,6
70106,48,1,2,2,17
70106,48,1,3,3,8
70106,58,2,3,3,17
70106,8,1,3,3,11
70106,8,1,3,3,9
70106,20,1,3,3,13
70106,20,1,3,3,10
70106,66,1,3,3,7
70101,3,1,3,3,12
70101,128,2,3,3,14
70101,128,2,3,3,9
70106,3,1,2,3,8
70106,55,1,3,3,10
70106,73,2,3,3,6
70106,90,1,2,3,9
70106,108,1,2,1,14
70106,108,1,2,2,10
70101,40,2,3,3,13
70101,40,2,3,3,6
70101,59,2,3,3,16
70101,6,1,3,3,13
70101,90,2,3,4,14
80101,7,2,3,3,12
80101,43,1,3,3,8
80101,68,1,3,3,12
80101,68,1,3,3,7
80101,80,1,2,3,17
80104,8,2,3,3,7
80104,44,2,3,3,15
80104,68,1,2,3,15
80104,68,1,3,4,13
80104,68,1,3,3,12
80104,104,1,3,3,16
80106,35,2,3,3,10
80106,35,2,3,3,7
81201,28,1,4,3,15
81201,28,1,3,3,11
80601,2,1,3,3,17
80601,2,1,3,3,16
80601,51,1,2,2,15
80601,51,1,3,2,11
80601,51,1,3,3,7
80601,51,1,2,3,9
80601,83,1,3,3,15
80910,46,2,3,3,12
80910,46,2,3,3,8
80910,60,1,3,3,13
80910,73,1,2,3,16
80910,73,1,3,3,13
80910,100,1,3,4,11
80601,19,1,3,3,11
80601,20,1,3,3,10
80601,20,1,3,3,7
80505,75,1,3,3,10
80505,152,1,3,3,8
80505,152,1,3,2,6
81205,89,1,3,3,7
81205,90,1,3,3,14
81205,91,1,3,3,16
81205,91,1,3,3,12
81205,92,1,3,3,14
81205,93,1,3,3,16
81205,93,1,3,2,13
81205,94,1,1,3,14
81205,95,1,2,2,16
80408,47,1,2,4,15
80408,47,1,2,3,10
80408,132,1,3,3,14
80408,132,1,3,2,12
80408,133,1,2,1,10
80408,134,1,3,3,15
80408,135,1,4,4,14
80408,135,1,3,4,6
80910,172,1,3,3,6
80910,178,1,3,3,12
80910,193,1,3,3,13
80905,6,1,3,3,11
80905,40,1,3,3,6
80905,42,1,2,3,15
80905,42,1,3,3,12
80905,42,1,3,3,10
90118,2,2,3,3,16
90118,37,1,3,3,10
90118,37,1,3,3,7
90118,53,1,3,3,9
90301,5,1,3,3,15
90301,28,2,3,4,8
90301,118,1,3,3,9
90701,144,1,3,3,16
90409,5,1,3,3,16
90409,5,1,3,3,14
90409,7,1,3,3,13
90409,7,1,3,3,11
90409,7,1,3,3,7
90409,8,1,3,2,15
90409,149,1,1,2,9
90409,151,1,2,3,15
90501,10,1,3,3,16
90501,11,1,2,3,7
90501,12,1,4,3,16
90501,12,1,3,3,14
90501,12,1,2,3,12
90501,12,1,2,3,10
90501,33,1,2,4,16
90501,34,1,3,3,17
90501,34,1,3,3,13
90501,34,1,2,3,10
90501,34,1,3,3,7
90501,36,1,3,3,16
90501,36,1,4,3,14
90501,54,1,3,3,17
90501,55,1,3,3,17
90501,55,1,3,4,10
90501,156,1,3,4,16
90501,156,1,4,3,9
90501,159,1,3,3,14
90706,41,1,3,3,12
90706,41,1,3,3,9
90706,42,1,3,3,13
90706,42,1,3,3,11
90706,44,1,3,2,12
90706,190,1,4,3,9
90706,190,1,3,3,8
90706,191,1,3,3,15
90706,191,1,3,3,13
90706,192,1,3,3,15
90706,192,1,2,3,13
90407,18,1,3,3,14
90407,39,1,3,3,13
90407,43,1,3,3,11
90407,43,1,3,3,10
90407,60,1,3,3,13
90510,10,1,3,3,15
90510,11,1,3,2,13
90103,2,2,4,3,17
90103,2,1,3,3,7
90103,133,1,3,3,7
90103,135,1,3,3,16
90103,135,1,3,3,13
90103,141,1,3,3,14
90401,23,1,3,3,12
90401,106,1,3,3,15
90401,119,1,3,3,9
100101,26,2,3,3,12
100101,26,2,3,3,10
100101,33,1,3,3,10
100101,33,1,3,4,8
100101,51,2,3,4,12
100101,51,2,4,3,8
100101,75,1,3,3,17
100102,25,1,3,3,15
100102,106,1,3,3,8
100102,24,1,3,3,8
100102,50,1,3,3,9
100102,63,1,3,3,16
100102,63,1,3,3,9
100102,77,1,3,3,13
100102,77,1,3,3,7
100102,90,1,3,3,16
100102,90,1,3,3,7
100317,8,1,2,3,12
100317,58,1,3,3,11
100606,16,1,3,4,14
100606,56,1,3,3,16
100606,83,1,3,3,13
100606,83,1,3,3,12
100606,83,1,3,3,7
100901,18,1,3,3,15
100901,18,1,3,4,12
100901,51,1,3,3,16
100901,51,1,3,3,11
100901,85,1,3,2,6
100901,113,1,3,3,16
100901,113,1,3,2,14
100804,168,1,3,3,17
100804,168,1,3,3,9
100804,169,1,3,3,7
100313,11,1,3,3,15
100313,11,1,3,3,8
100313,251,1,3,3,15
100503,17,1,3,4,13
100503,17,1,3,3,12
100503,76,1,3,4,15
100701,4,1,3,3,17
100701,4,1,3,3,14
100701,4,1,3,3,10
100701,4,1,3,3,10
100701,6,1,3,3,16
100701,6,1,3,3,7
100701,10,1,3,3,14
100701,168,1,3,3,16
100701,174,1,3,3,12
100701,195,1,3,3,12
100109,397,1,3,3,13
100109,397,1,3,3,10
100109,399,1,3,3,15
101101,5,1,3,3,15
101101,6,1,3,3,17
101101,6,1,3,3,14
101101,6,1,4,3,10
101101,7,1,3,3,17
101101,53,1,3,5,9
101101,53,1,3,3,6
101101,56,1,3,3,15
101101,56,1,3,3,12
101101,57,1,3,3,17
101105,21,1,3,4,12
101105,32,1,3,3,8
101105,66,1,3,3,12
101105,66,1,3,4,6
101105,88,1,3,3,17
100602,307,1,3,5,9
100602,310,1,3,3,9
100602,310,1,3,3,7
110106,6,2,3,3,14
110106,59,1,3,3,6
110106,93,2,3,3,13
110106,2,2,3,3,12
110106,2,1,3,3,10
110106,2,1,3,3,9
110106,34,1,4,4,7
110106,58,1,3,2,8
110106,35,1,3,3,15
110101,32,1,3,3,7
110101,11,1,2,3,17
110101,60,1,2,3,9
110101,60,1,2,3,7
110101,110,1,2,3,11
110101,110,1,2,3,6
110101,130,2,3,3,15
110101,130,1,2,3,8
110207,11,1,2,2,16
110207,11,1,2,3,13
110207,37,1,2,3,10
110207,51,2,3,3,7
110207,74,1,3,3,13
110207,86,2,3,3,17
110207,86,2,3,3,7
110501,13,1,3,3,11
110501,13,1,3,3,10
110501,41,1,3,3,9
110501,41,1,3,3,9
110501,41,1,3,3,9
110501,79,2,4,4,15
110108,4,1,3,3,11
110108,4,1,3,3,7
110108,14,1,3,3,14
110108,55,1,3,3,17
110108,55,1,3,4,13
110108,55,1,3,3,9
110108,65,1,2,3,9
110105,23,1,3,3,15
110105,62,1,3,3,13
110105,100,1,2,3,14
110207,22,1,3,3,15
110207,22,1,3,3,9
110207,82,1,2,3,10
110207,82,1,2,3,13
110207,82,2,3,3,7
110207,134,1,3,3,10
110207,134,1,3,3,8
110505,37,1,3,3,11
110506,48,2,3,3,15
110506,48,2,3,3,11
110506,90,1,3,3,16
110506,146,1,3,4,11
110201,44,1,3,2,9
110201,60,1,3,3,13
110201,60,1,3,3,10
110201,110,2,3,3,16
110201,110,2,3,3,7
110210,19,1,2,3,13
110210,19,1,3,3,6
110210,31,1,3,3,13
110210,31,1,3,3,11
110210,31,1,3,3,6
110210,56,2,3,2,10
110503,122,1,3,3,15
110209,17,1,2,3,7
110209,18,1,2,3,15
110209,18,1,2,3,11
110209,18,1,2,3,7
110209,19,1,3,3,11
110209,19,1,4,3,9
110209,69,1,2,3,14
110209,70,1,3,3,14
110209,74,1,3,3,11
110209,74,1,3,3,6
120114,18,2,3,3,16
120114,18,2,3,3,9
120114,44,2,3,3,6
120114,72,2,4,4,15
120114,72,2,3,3,11
120114,85,1,4,3,13
120101,66,1,3,3,9
120101,66,1,3,3,6
120101,81,1,4,4,12
120107,43,1,3,4,16
120808,10,2,3,3,6
120808,29,2,3,3,14
120808,29,2,3,3,7
120808,79,1,2,2,8
120210,53,1,3,3,13
120210,69,1,3,3,12
120701,16,1,3,3,15
120701,16,1,3,3,11
120701,116,1,3,3,10
120701,116,1,3,3,7
120606,76,1,2,3,17
120606,140,2,4,4,14
120607,12,1,3,3,14
120607,12,1,3,3,11
120607,95,1,2,4,16
120302,19,1,3,3,11
120302,19,1,3,3,9
120701,54,1,4,4,17
120701,56,1,3,3,12
120701,56,1,3,3,6
120116,6,1,3,3,11
120116,143,1,3,3,11
120608,77,1,3,3,13
120608,78,1,3,3,10
120608,79,1,3,2,8
120608,80,1,2,3,12
120608,183,1,2,3,9
120608,184,1,1,3,15
120608,13,1,3,3,10
120608,13,1,3,3,7
120608,15,1,2,3,15
120608,17,1,2,3,15
120608,17,1,3,3,12
120608,17,1,3,3,9
120608,17,1,3,3,6
120608,109,1,3,3,12
120608,109,1,3,3,10
120608,111,1,3,4,11
120608,113,1,3,3,13
120604,23,1,2,3,15
120604,23,1,2,2,13
120604,23,1,3,3,7
120604,57,1,3,3,10
120604,58,1,3,3,16
120604,59,1,3,3,9
130102,7,1,2,3,10
130102,33,1,2,2,10
130102,33,1,2,3,7
130102,57,1,3,4,14
130102,57,1,3,3,12
130102,81,1,3,3,7
130101,28,2,3,3,10
130101,160,2,3,3,9
130101,160,2,3,3,9
130101,194,2,4,3,16
130101,29,1,5,3,13
130101,94,1,3,3,11
130105,2,1,2,4,14
130105,36,1,3,3,16
130105,36,1,3,3,11
130105,52,1,3,4,11
130105,52,1,5,3,6
130105,86,2,2,3,17
130105,86,2,3,4,12
130105,119,1,2,3,7
130105,85,2,5,5,6
130105,102,1,3,2,11
130105,169,2,3,3,12
130102,34,1,3,3,7
130102,53,1,2,3,16
130102,53,1,3,3,6
130102,72,2,3,3,8
130102,72,2,3,3,6
130102,148,1,2,3,12
130102,148,1,3,3,6
130103,20,1,3,3,14
130103,20,1,3,3,7
130103,79,2,3,3,6
130103,94,1,3,3,16
130702,81,1,3,4,16
130702,102,1,3,3,11
130702,122,2,3,3,8
130702,159,1,2,4,12
130205,53,2,3,3,17
130205,53,1,2,4,15
130205,53,1,2,3,13
130205,53,1,3,4,7
130205,101,1,2,3,13
130205,101,1,3,3,12
130205,101,1,5,3,7
130205,175,1,3,3,13
130205,175,1,2,2,10
130205,198,1,2,3,13
130205,198,1,2,2,6
130205,198,1,2,3,16
130704,9,1,3,3,16
130704,9,2,5,3,10
130704,27,1,3,4,14
130704,27,1,3,4,12
130704,98,1,2,3,13
130104,26,1,3,3,14
130104,147,1,3,4,14
130104,147,1,2,3,12
130104,177,1,2,3,9
130207,18,1,3,3,15
130207,18,1,3,3,12
130207,89,2,3,3,8
130207,107,1,5,3,7
130104,36,1,3,3,14
130107,12,1,4,4,14
130107,12,1,3,3,7
130107,143,2,4,3,13
130107,144,2,3,3,11
130107,147,2,3,3,13
130107,147,2,3,4,10
130808,105,1,3,3,8
130808,107,1,3,3,11
130808,107,1,1,2,7
130811,7,1,3,3,13
130811,7,1,3,3,10
130811,61,1,3,3,13
130811,61,1,3,3,12
140101,2,1,3,3,9
140101,2,1,3,3,8
140101,13,1,3,3,13
140101,75,1,5,3,6
140101,13,1,3,3,6
140101,28,1,3,3,14
140101,28,1,3,3,11
140101,59,2,3,3,11
140101,74,2,3,3,16
140101,74,2,3,3,12
140101,74,2,3,3,12
140101,136,2,4,4,16
140101,136,2,4,4,13
140101,151,1,4,4,10
140101,35,1,4,3,16
140101,35,1,3,3,12
140101,41,2,3,4,15
140101,50,1,3,3,8
140103,41,1,3,3,11
140103,41,1,3,3,8
140103,41,1,3,4,6
140103,60,1,3,3,10
140103,134,1,3,3,14
140103,134,1,3,3,6
140103,152,2,2,3,10
140312,8,1,3,3,16
140312,8,1,3,3,15
140312,8,1,3,3,13
140312,40,2,4,3,10
140312,40,1,3,3,9
140312,69,1,4,3,10
140312,84,1,3,3,17
140201,134,1,2,3,13
140201,134,1,3,3,12
140201,134,1,3,3,9
140201,134,1,3,3,7
140201,158,1,3,3,16
140306,74,1,3,3,9
140306,74,1,3,3,6
140306,94,1,3,3,12
140306,94,1,3,3,11
140306,94,1,3,3,6
140306,114,1,3,3,15
140306,114,1,3,3,13
140306,114,1,3,3,9
140306,114,1,3,3,7
140306,134,1,3,3,13
140306,154,1,3,3,16
140306,174,1,2,2,12
140306,174,1,2,3,9
140103,16,1,3,4,10
140103,32,1,3,3,10
140301,86,2,4,4,17
140301,86,2,4,4,16
140304,134,1,4,4,8
140304,135,1,3,3,6
140304,136,2,4,4,17
140304,283,1,4,3,14
140304,283,1,3,3,9
140304,284,1,4,4,15
140304,284,1,4,4,11
140301,209,2,5,4,17
140301,209,1,2,3,9
140301,210,1,3,2,14
140301,210,1,3,3,11
140301,210,1,3,3,9
140301,463,1,3,3,14
140301,463,1,3,3,14
140301,463,1,2,3,8
140107,37,1,3,3,13
140107,38,1,3,3,12
140107,40,1,3,3,7
140107,120,1,3,3,14
150120,73,2,3,3,8
150112,15,1,3,3,14
150112,31,1,3,3,8
150112,60,1,1,4,13
150112,60,1,2,3,6
150112,76,1,3,3,14
150112,108,2,3,3,15
150112,108,2,5,3,7
150123,11,1,2,3,15
150123,58,1,3,3,14
150123,87,1,3,3,11
150123,87,1,3,3,8
150123,114,1,2,2,16
150108,54,2,3,3,13
150108,145,2,3,3,10
150110,36,2,3,4,9
150110,54,1,3,3,11
150110,129,1,5,3,7
150132,41,1,3,3,12
150132,55,1,3,3,14
150124,8,1,3,3,13
150124,22,2,2,2,8
150115,9,2,3,3,16
150115,152,2,3,3,15
150135,66,1,2,2,11
150135,66,1,2,2,10
150134,15,1,2,3,14
150134,15,1,2,3,12
150134,31,1,3,3,13
150134,95,1,2,3,10
150134,158,2,4,4,8
150109,12,2,3,3,14
150109,12,1,3,3,10
150109,12,1,3,3,6
150101,10,1,3,3,11
150101,10,1,3,3,6
150101,85,1,2,3,12
150101,122,1,3,3,9
150101,122,1,3,3,6
150132,12,1,3,3,7
150132,24,2,3,3,9
150132,34,1,2,3,13
150132,34,1,2,3,10
150132,57,2,2,4,7
150132,68,2,4,4,7
150120,84,2,3,3,7
150103,95,2,3,3,14
150103,184,2,5,5,10
150123,4,1,3,3,13
150123,23,1,3,3,9
150123,62,2,4,4,16
150123,62,1,3,3,11
150123,101,1,3,3,13
150123,101,1,3,3,7
150106,67,1,3,2,14
150110,1,1,3,3,13
150110,1,1,4,3,13
150110,38,2,3,3,15
150110,76,1,3,3,15
150110,76,1,3,3,10
150110,94,2,3,3,7
150110,132,2,3,3,16
150137,77,1,3,3,13
150137,85,2,2,3,15
150137,190,2,5,3,14
150133,3,2,3,3,14
150133,5,1,3,3,16
150133,11,1,3,3,6
150133,17,1,3,3,16
150133,42,1,3,3,17
150133,68,2,3,3,12
150133,68,2,3,3,7
150132,22,1,2,3,15
150132,22,2,3,3,10
150132,46,1,3,3,15
150132,46,1,3,3,9
150132,93,2,3,3,14
150133,91,1,3,3,7
150106,31,1,3,3,15
150106,31,1,3,3,6
150132,80,2,3,3,17
150136,88,2,3,3,13
150136,88,2,3,3,9
150101,1,2,3,3,17
150101,1,2,3,3,13
150101,13,2,3,3,11
150101,13,1,2,2,8
150101,74,2,2,2,12
150142,38,1,3,3,15
150142,38,1,3,3,12
150139,4,1,3,3,8
150139,20,2,2,3,8
150139,36,1,3,3,13
150139,36,1,3,3,10
150139,36,1,3,3,7
150139,45,1,3,3,11
150139,45,1,3,3,9
150139,53,2,3,3,6
150139,67,1,5,3,17
150143,12,2,3,3,17
150143,88,2,3,3,15
150143,150,1,3,3,15
150107,5,1,3,3,8
150107,36,1,2,3,14
150107,36,1,3,3,12
150107,36,1,2,3,7
150107,47,2,4,4,14
150107,57,2,3,2,8
150115,5,1,3,3,16
150115,5,1,3,3,12
150115,5,1,3,3,8
150115,169,1,3,4,17
150115,129,2,3,3,9
150115,176,1,3,3,13
150115,176,1,3,3,7
150812,4,1,2,3,11
150812,4,1,3,3,6
150812,42,1,3,3,13
150812,42,2,4,4,9
150812,59,1,3,3,10
150812,59,1,3,3,6
150812,94,2,4,4,17
150812,94,2,3,3,6
150812,3,1,3,3,17
150812,115,1,3,3,11
150812,115,1,3,3,8
150810,83,1,3,3,13
150810,83,1,2,4,9
150810,95,1,3,2,11
150601,16,2,4,4,17
150601,16,2,3,3,13
150601,85,1,3,3,8
150601,175,2,3,3,12
150507,30,1,3,3,17
150507,67,2,3,3,11
150507,85,1,3,3,11
150507,104,2,3,3,14
150507,104,2,3,3,13
150507,125,2,4,4,17
150507,125,1,3,4,14
150507,125,1,4,3,8
150510,4,1,4,3,6
150510,19,1,3,3,13
150510,19,1,3,3,6
150510,50,1,3,3,10
150510,81,1,2,2,13
150510,96,1,3,3,13
150510,96,1,3,3,7
150806,14,1,2,3,7
150806,31,2,3,3,9
150806,41,2,3,3,12
150806,41,2,3,3,8
150806,72,1,3,3,15
150202,21,1,3,3,10
150202,21,1,3,3,9
150806,15,2,3,3,13
150806,15,2,3,3,8
150806,53,2,3,3,11
150806,89,1,3,3,8
150601,15,2,3,3,15
150601,76,2,3,3,13
150601,116,1,2,4,17
150601,116,2,3,3,7
150701,1,1,3,3,10
150701,65,1,3,3,12
150701,103,1,3,3,14
150901,32,2,4,4,17
150901,32,1,3,3,13
150901,32,1,3,3,9
150901,32,1,4,3,6
150901,75,1,3,3,16
150901,75,1,3,3,15
150901,75,1,3,3,13
150901,138,1,3,3,17
150901,138,1,3,3,13
150901,138,1,3,3,11
150901,138,1,3,3,8
150901,161,1,3,3,17
150901,161,1,3,3,14
150901,161,1,3,3,6
150901,161,1,3,3,14
150901,161,1,3,3,12
150507,31,1,2,3,15
150507,79,2,5,5,14
150507,82,1,3,3,14
150507,82,1,3,3,11
150811,34,1,3,3,11
150811,102,1,3,3,9
150811,103,1,2,3,13
150811,104,1,3,3,14
150602,66,1,3,3,14
160108,9,2,4,3,9
160108,36,1,3,3,13
160101,83,2,4,4,13
160101,83,2,3,3,7
160101,12,2,2,3,16
160101,82,1,1,3,16
160101,82,1,3,3,11
160101,82,1,3,3,8
160101,82,1,3,3,11
160113,33,1,3,3,15
160113,33,1,3,3,13
160113,33,1,3,3,8
160113,33,1,3,3,6
160113,73,1,3,3,14
160113,114,1,3,1,10
160113,134,1,2,3,16
160113,134,1,3,3,14
160101,56,2,3,3,7
160101,56,2,3,3,6
160101,70,1,3,3,15
160101,70,1,3,3,12
160101,110,1,3,3,8
160108,31,1,3,3,14
160108,80,1,2,3,11
160108,80,1,2,3,9
160108,80,1,2,2,7
160108,153,1,2,3,13
160305,11,1,5,3,11
160305,11,1,3,3,7
160305,38,1,2,3,17
160305,38,1,3,3,6
160305,78,1,3,3,10
160401,6,1,3,3,15
160401,6,1,3,3,13
160401,6,1,3,3,11
160401,6,1,3,3,9
160401,18,1,3,3,8
160401,43,1,3,3,14
160401,43,1,3,3,11
160401,43,1,3,3,7
160401,68,1,3,3,12
160401,68,1,3,3,8
160401,81,1,3,3,15
160401,81,1,3,3,12
160401,81,1,3,3,10
160606,8,1,3,3,16
160606,8,1,3,3,14
160606,13,1,3,3,9
160606,117,1,3,3,15
160606,117,1,3,2,8
160201,5,1,3,4,6
160201,41,1,2,3,10
160201,94,1,3,3,14
160201,94,1,2,3,12
160201,94,1,3,3,8
160201,94,1,3,3,12
160201,27,1,3,3,17
160201,27,1,3,4,16
160201,27,1,3,3,13
160201,27,1,3,3,9
160201,72,1,3,3,17
160201,72,1,3,3,14
160201,72,1,3,3,10
160201,88,1,3,3,9
160201,103,1,3,3,14
160107,49,1,3,3,14
160107,49,1,3,3,11
160107,50,1,3,3,13
160107,50,1,3,3,11
160107,50,1,3,3,7
160107,51,1,3,3,15
160107,51,1,3,3,13
160107,51,1,3,3,10
160107,51,1,3,3,6
160107,141,1,3,3,16
160107,141,1,3,3,14
160107,141,1,3,3,11
160107,141,1,3,3,9
160107,141,1,3,3,6
160107,142,1,3,3,13
160107,143,1,3,3,8
160107,143,1,3,3,6
160107,146,1,3,3,17
160107,146,1,3,3,13
160108,241,1,2,3,9
160108,244,1,2,3,8
160108,245,1,2,3,14
160108,245,1,3,3,12
160108,245,1,3,3,9
160108,245,1,3,3,8
160108,246,1,3,3,11
160108,247,1,3,3,6
160108,248,1,3,3,16
160108,35,1,3,3,16
160108,35,1,3,3,13
160108,35,1,3,3,10
160108,97,1,3,3,6
160105,361,1,3,3,13
160105,362,1,3,3,14
160105,363,1,3,3,11
160105,363,1,3,3,10
160105,363,1,3,3,8
160105,363,1,3,3,6
170101,29,1,3,3,16
170101,58,1,4,3,14
170101,69,1,3,4,12
170101,89,1,3,3,15
170101,89,1,3,3,11
170101,89,1,3,3,7
170101,22,1,3,3,11
170101,50,2,3,3,15
170101,64,1,4,4,14
170101,64,1,4,4,13
170101,80,1,3,3,16
170101,80,1,3,3,10
170101,80,1,3,3,6
170101,95,1,3,3,12
170101,95,1,3,3,10
170101,95,1,3,3,16
170101,4,1,3,3,6
170101,52,1,5,3,7
170101,68,1,2,2,10
170101,68,1,2,3,6
170101,117,1,3,3,14
170101,133,1,2,3,9
170101,133,2,3,3,17
170102,173,2,3,3,7
170102,201,2,3,3,8
170103,41,1,3,3,11
170103,54,1,3,3,11
170103,54,1,3,3,9
170103,54,1,3,3,6
170103,79,2,3,3,13
170103,79,2,3,3,6
170101,25,1,3,3,7
170101,26,1,2,3,10
170101,27,1,3,3,11
170101,27,1,2,3,7
170101,28,1,3,3,16
170101,28,1,3,3,6
170101,100,1,1,3,14
170101,100,1,1,3,13
180101,86,1,3,3,15
180101,86,1,3,3,13
180101,108,1,3,3,14
180101,169,1,3,3,9
180101,169,1,3,3,9
180101,188,1,3,3,8
180101,135,1,3,2,8
180301,16,1,3,3,9
180301,50,1,3,3,16
180301,80,2,2,3,9
180301,80,2,2,3,6
180301,71,1,3,3,17
180301,71,1,3,3,9
180301,13,1,3,3,16
180301,13,1,3,3,14
180301,86,1,3,3,11
180301,6,1,3,3,10
180301,22,1,3,3,13
180302,11,1,3,3,14
180302,41,1,3,3,16
180302,41,1,3,3,13
180302,72,1,3,4,10
180302,88,1,3,3,12
180302,88,1,3,3,8
180302,88,1,3,3,6
180302,103,2,2,3,8
180302,103,2,2,3,6
180208,14,1,3,3,16
180208,56,1,3,3,7
180204,41,1,3,3,6
180204,42,1,3,3,16
180204,439,2,5,5,17
180204,439,1,3,3,15
180204,441,1,3,3,15
190113,36,2,3,3,12
190113,52,1,3,3,15
190113,79,1,3,3,15
190113,79,1,3,3,9
190109,9,1,3,4,12
190109,9,1,2,3,10
190109,44,1,3,3,7
190109,74,1,2,3,13
190109,85,2,3,3,13
190109,106,1,3,3,9
190111,27,1,3,3,11
190111,47,2,3,4,17
190111,47,1,3,4,10
190111,67,1,3,3,6
190111,84,1,3,3,9
190111,84,1,2,3,6
190111,103,1,3,3,17
190201,75,1,3,3,16
190201,75,1,3,2,10
190107,6,1,2,3,11
190107,21,1,3,4,12
190107,50,1,3,3,15
190107,65,1,3,3,11
190107,65,1,3,3,8
190301,32,1,4,3,16
190301,44,1,3,4,9
190301,67,1,3,3,9
190301,78,1,3,2,6
190202,9,1,2,3,15
190202,9,1,3,2,11
190202,9,1,3,3,8
190202,42,1,3,2,15
190202,51,1,2,3,11
190202,51,1,2,3,9
190206,39,1,3,3,12
190206,158,1,3,3,17
190304,53,1,3,3,12
190304,53,1,3,2,10
190304,53,1,3,3,7
190304,53,1,3,3,16
190304,55,1,3,3,8
190304,56,1,2,2,11
190304,56,1,2,2,7
190304,133,1,3,3,8
190304,135,1,3,3,13
190304,135,1,3,3,9
190304,138,1,3,3,17
190304,138,1,3,3,15
190304,138,1,3,3,8
190304,138,1,3,3,7
190304,139,1,3,3,15
190304,139,1,3,3,6
200104,22,2,3,3,10
200104,22,2,3,3,7
200104,55,2,3,3,15
200104,55,1,3,3,6
200104,71,1,3,3,7
200104,15,2,3,3,15
200104,15,2,3,3,8
200104,59,1,3,3,10
200104,59,1,3,3,7
200104,103,1,3,2,17
200104,103,1,3,3,13
200104,190,1,3,4,7
200115,20,1,3,3,16
200115,20,1,3,3,14
200115,20,1,3,3,13
200115,20,1,3,3,9
200115,43,1,3,4,13
200115,43,1,4,4,8
200115,53,1,3,4,12
200101,35,1,2,2,16
200101,35,1,2,2,12
200101,132,1,2,3,12
200101,132,1,3,3,13
200101,170,1,3,3,16
200101,189,2,4,3,14
200101,189,2,3,3,9
200101,208,1,3,3,8
200501,18,2,2,3,10
200501,41,1,3,4,7
200501,79,1,3,3,11
200501,79,1,3,3,6
200505,11,1,3,4,16
200505,11,1,2,2,10
200505,36,1,3,3,7
200505,130,1,3,4,16
200105,17,1,2,3,12
200105,17,1,2,3,9
200105,17,1,3,3,7
200105,31,1,2,3,11
200105,31,1,3,3,7
200105,90,1,3,3,11
200601,50,2,3,3,14
200601,50,1,3,2,8
200501,28,1,3,3,10
200501,74,1,3,3,17
200501,97,1,3,4,12
200501,142,1,2,3,14
200601,13,1,2,3,15
200601,13,2,3,3,10
200601,113,2,4,3,7
200701,18,1,3,3,13
200701,18,1,3,3,9
200701,18,1,3,3,6
200701,46,1,3,3,13
200701,46,1,3,3,8
200701,60,2,3,3,12
200701,74,2,3,4,13
200701,74,2,4,4,9
200601,11,1,3,4,16
200601,11,1,3,4,13
200601,11,1,3,4,12
200601,71,1,3,3,15
200601,71,1,3,3,11
200404,7,1,4,4,13
200404,28,1,3,3,13
200404,28,1,3,3,9
200404,70,1,4,3,15
200404,91,1,3,3,12
200404,91,1,3,3,8
200404,112,1,3,3,13
200111,1,1,3,3,12
200111,24,2,3,3,17
200111,24,1,3,3,13
200111,49,1,3,3,13
200111,49,1,3,3,8
200111,49,1,3,4,14
200111,82,1,2,3,13
200114,664,1,3,3,13
200114,665,1,4,4,12
200401,13,1,2,3,17
200401,13,1,3,3,11
200401,13,1,3,3,8
200401,14,1,3,3,10
200401,16,1,2,3,13
200401,16,1,3,3,12
200401,16,1,3,3,9
200401,16,1,3,3,7
200401,392,1,3,3,14
200401,392,1,4,3,9
200401,395,1,2,3,7
200403,81,1,3,3,11
200403,204,1,3,3,17
200403,204,1,3,3,14
200403,204,1,3,3,12
