EDAD,UBIGEO,BIBLIOTECA,PRACTICA_LECTURA,IDIOMA,PERS_NRO,ESTRATOSOCIO,MATRICULADO
8,101104,No,5,10,4,6,Sí
16,101104,No,5,10,3,6,Sí
10,101104,No,8,10,4,6,Sí
9,101104,Sí,8,10,4,6,Sí
17,101104,No,5,10,3,6,Sí
12,101104,No,5,10,4,6,Sí
9,101104,Sí,5,10,3,6,Sí
7,101104,Sí,5,10,4,6,Sí
9,101104,No,8,10,3,6,Sí
10,100101,Sí,5,10,3,4,Sí
9,100101,No,2,10,3,4,Sí
13,100101,No,8,10,4,4,Sí
14,100101,No,1,10,3,4,Sí
8,100101,No,2,10,4,4,Sí
13,100101,Sí,5,10,2,4,Sí
9,100101,Sí,3,10,3,5,Sí
17,100101,Sí,4,10,5,5,Sí
7,100101,No,3,10,5,5,Sí
12,100101,No,2,10,2,5,Sí
17,100101,Sí,1,10,4,5,Sí
13,100101,Sí,2,10,6,5,Sí
12,100101,No,3,10,4,5,Sí
12,100101,No,3,10,5,4,Sí
6,100101,No,8,10,7,4,Sí
10,100101,No,3,10,3,4,Sí
6,100101,No,3,10,4,4,Sí
15,100101,No,2,10,3,4,Sí
8,100101,Sí,2,10,3,4,Sí
7,100101,No,1,10,4,1,Sí
7,100101,No,8,10,2,1,Sí
9,100101,No,2,10,2,1,Sí
17,100101,No,4,10,4,1,Sí
16,100101,No,2,10,3,1,Sí
10,100101,No,8,10,4,1,Sí
9,100101,Sí,2,10,4,2,Sí
17,100101,Sí,5,10,2,2,Sí
17,100101,Sí,2,10,4,1,Sí
14,100101,No,3,10,4,3,Sí
15,100101,Sí,1,10,2,3,Sí
11,100101,No,2,10,3,3,Sí
8,100101,No,1,10,4,3,Sí
7,100101,No,2,10,5,3,Sí
16,100101,No,3,10,3,2,Sí
9,100101,No,2,10,4,2,Sí
13,100101,No,5,10,4,5,Sí
11,100101,No,5,10,5,5,Sí
6,100101,No,2,10,8,5,Sí
10,100101,No,4,10,3,5,Sí
11,100101,Sí,2,10,5,5,Sí
16,100101,Sí,2,1,3,5,Sí
6,100101,No,2,10,4,2,Sí
6,100101,No,3,10,3,1,Sí
14,100101,Sí,2,10,2,1,Sí
6,100101,No,8,10,4,1,Sí
7,100101,No,2,10,3,2,Sí
6,100101,No,3,10,4,2,Sí
9,100101,No,3,10,3,2,Sí
16,100101,Sí,3,10,5,4,Sí
13,100101,Sí,3,10,6,4,Sí
11,100101,Sí,3,10,3,4,Sí
7,100101,No,2,10,5,4,Sí
17,100101,Sí,4,10,4,3,Sí
15,100101,No,8,10,4,3,Sí
10,100101,No,5,10,5,3,Sí
12,100101,Sí,3,10,2,3,Sí
7,100101,No,8,10,2,3,Sí
11,100101,No,8,10,2,3,Sí
8,100101,No,5,10,3,3,Sí
13,100102,No,1,10,9,2,Sí
8,100102,Sí,1,10,4,2,Sí
14,100102,Sí,1,10,3,2,Sí
8,100102,No,1,10,3,2,Sí
10,100102,No,1,10,4,2,Sí
10,100102,Sí,1,10,6,1,Sí
11,100102,No,2,10,5,1,Sí
6,100102,Sí,3,10,4,1,Sí
6,100102,No,3,10,3,1,Sí
7,100102,Sí,2,10,3,1,Sí
13,100102,No,2,10,2,5,Sí
13,100102,No,3,10,4,5,Sí
12,100102,No,2,10,5,5,Sí
15,100102,Sí,4,10,2,5,Sí
16,100102,Sí,4,10,2,5,Sí
13,100102,Sí,3,10,3,4,Sí
9,100102,Sí,2,10,3,4,Sí
8,100102,No,4,10,4,4,Sí
12,100102,Sí,1,10,3,4,Sí
9,100102,Sí,3,10,4,4,Sí
14,100102,No,3,10,3,4,Sí
16,100102,Sí,2,10,2,2,Sí
13,100102,No,2,10,3,3,Sí
11,100102,Sí,2,10,4,3,Sí
17,100102,Sí,5,10,5,1,Sí
6,100102,No,2,10,4,1,Sí
16,100102,Sí,1,10,5,1,Sí
10,100102,Sí,2,10,4,2,Sí
14,100102,No,2,10,4,2,Sí
15,100102,No,2,10,3,2,Sí
15,100102,No,2,10,4,2,Sí
8,100102,Sí,2,10,3,2,Sí
9,100102,No,2,10,2,4,Sí
12,100102,No,2,10,3,3,Sí
9,100102,No,2,10,5,3,Sí
12,100102,No,1,10,3,3,Sí
16,100102,No,1,10,9,3,Sí
9,100102,No,2,10,8,3,Sí
7,100102,No,8,10,4,3,Sí
6,100102,No,5,10,8,3,Sí
12,100102,No,5,10,3,5,Sí
9,100102,No,5,10,3,5,Sí
7,100102,No,5,10,4,5,Sí
8,100102,No,5,10,3,5,Sí
11,100102,No,5,10,4,5,Sí
15,100102,Sí,2,10,6,2,Sí
9,100102,No,1,10,4,2,Sí
16,100102,No,8,10,2,2,Sí
12,100111,No,3,10,8,3,Sí
17,100111,No,2,10,3,3,Sí
15,100111,No,3,10,4,3,Sí
12,100111,No,8,10,5,3,Sí
13,100111,Sí,3,10,4,3,Sí
13,100111,Sí,1,10,6,4,Sí
16,100111,No,1,10,8,4,Sí
10,100111,No,2,10,10,4,Sí
17,100111,Sí,2,10,4,4,Sí
11,100111,No,2,10,3,4,Sí
11,100111,No,1,10,3,4,Sí
6,100111,Sí,3,10,4,4,Sí
12,100111,No,2,10,5,2,Sí
8,100111,No,3,10,5,2,Sí
10,100111,Sí,3,10,3,2,Sí
15,100111,No,1,10,3,2,Sí
15,100111,No,5,10,4,2,Sí
14,100111,Sí,1,10,5,3,Sí
14,100111,Sí,2,10,3,3,Sí
8,100111,No,1,10,3,2,Sí
7,100111,No,2,10,3,4,Sí
9,100111,Sí,1,10,3,4,Sí
8,100111,Sí,1,10,4,4,Sí
16,100111,Sí,1,10,3,4,Sí
13,100111,No,2,10,4,4,Sí
10,100111,No,4,10,5,4,Sí
10,100111,No,2,10,4,4,Sí
16,100111,No,4,10,2,4,Sí
14,100111,No,2,10,7,4,Sí
16,100111,Sí,5,10,3,4,Sí
17,100111,Sí,4,10,2,4,Sí
12,100111,No,3,10,4,4,Sí
8,100111,No,4,10,5,4,Sí
17,100103,No,2,10,2,5,Sí
13,100103,No,2,10,3,5,Sí
10,100103,No,2,10,4,5,Sí
7,100103,Sí,8,15,5,5,Sí
15,100103,No,2,10,3,5,Sí
12,100103,No,2,10,2,5,Sí
15,100103,No,1,10,2,5,Sí
10,100103,No,1,10,3,5,Sí
6,100103,Sí,3,10,4,5,Sí
8,100103,No,4,10,5,5,Sí
8,100103,No,5,10,2,5,Sí
10,100109,No,2,10,3,6,Sí
8,100109,No,2,10,3,6,Sí
7,100109,No,8,10,4,6,Sí
8,100109,No,2,10,4,6,Sí
8,100109,No,2,10,6,6,Sí
11,100109,No,1,10,3,6,Sí
12,100901,No,2,10,4,5,Sí
17,100901,No,1,10,4,5,Sí
15,100901,No,1,10,5,5,Sí
13,100901,No,2,10,6,5,Sí
10,100901,No,1,10,7,5,Sí
17,100901,No,1,10,4,5,Sí
12,100901,No,1,10,5,5,Sí
6,100901,Sí,8,10,6,5,Sí
12,100901,No,2,10,3,5,Sí
11,100901,No,2,10,3,4,Sí
17,100901,No,2,10,3,4,Sí
9,100901,No,4,10,4,4,Sí
17,100801,No,4,10,2,4,Sí
13,100801,No,3,10,3,4,Sí
15,100801,No,4,10,3,4,Sí
9,100801,No,6,10,4,4,Sí
15,100801,No,3,10,2,4,Sí
10,100801,No,5,10,3,4,Sí
17,100801,Sí,4,10,2,4,Sí
8,100801,No,8,10,3,4,Sí
14,100801,No,2,10,4,4,Sí
15,100801,No,5,10,2,4,Sí
9,100801,No,8,10,3,4,Sí
14,100801,No,3,10,2,4,Sí
6,100801,No,2,10,4,5,Sí
16,100801,No,4,10,3,5,Sí
14,100201,Sí,3,10,2,4,Sí
8,100201,No,1,10,5,4,Sí
10,100201,No,1,10,6,4,Sí
6,100201,No,1,10,10,4,Sí
8,100201,No,1,10,2,5,Sí
11,100201,No,2,10,6,5,Sí
14,100207,Sí,5,10,3,5,Sí
15,100207,No,5,10,4,5,Sí
8,101001,Sí,5,10,4,5,Sí
8,101001,No,3,10,5,5,Sí
15,101001,Sí,3,10,2,5,Sí
16,101001,Sí,3,10,3,5,Sí
17,101001,No,8,10,2,6,Sí
11,101001,No,6,10,3,6,Sí
8,101001,No,3,10,5,6,Sí
16,101001,No,5,10,3,6,Sí
7,101001,No,4,10,5,6,Sí
7,250301,No,2,10,3,4,Sí
15,250301,No,1,10,3,4,Sí
11,250301,No,2,10,3,5,Sí
13,250301,No,2,10,7,5,Sí
11,250301,No,2,10,8,5,Sí
7,250301,No,2,10,9,5,Sí
14,250301,Sí,2,10,3,6,Sí
8,250301,Sí,2,10,3,6,Sí
16,250301,Sí,2,10,4,6,Sí
10,250301,Sí,2,10,3,6,Sí
6,250301,Sí,2,10,4,6,Sí
8,250301,Sí,3,10,3,6,Sí
13,250301,Sí,2,10,3,6,Sí
13,250301,Sí,2,10,4,6,Sí
9,250301,Sí,2,10,5,6,Sí
11,250301,Sí,2,10,2,6,Sí
8,250301,Sí,2,10,3,6,Sí
15,250301,No,1,10,3,6,Sí
12,250301,Sí,2,10,3,6,Sí
7,250301,No,2,10,4,6,Sí
10,250301,Sí,3,10,4,6,Sí
11,250301,Sí,2,10,3,6,Sí
7,250301,Sí,2,10,4,6,Sí
12,250302,No,2,10,3,5,Sí
7,250302,No,1,10,4,5,Sí
10,250302,Sí,3,10,3,6,Sí
7,250302,No,1,10,4,6,Sí
15,250105,Sí,2,10,2,2,Sí
16,250105,Sí,2,10,3,2,Sí
9,250105,Sí,2,10,4,2,Sí
12,250105,Sí,1,10,2,2,Sí
10,250105,No,3,10,5,2,Sí
16,250105,Sí,2,10,2,2,Sí
15,250105,Sí,5,10,2,4,Sí
8,250105,Sí,5,10,2,4,Sí
7,250105,Sí,7,10,7,4,Sí
9,250105,No,2,10,3,4,Sí
11,250105,No,3,10,4,4,Sí
12,250105,No,2,10,3,3,Sí
9,250105,No,3,10,4,3,Sí
6,250105,No,2,10,5,3,Sí
11,250105,Sí,3,10,4,2,Sí
15,250105,Sí,2,10,3,2,Sí
8,250105,Sí,2,10,4,2,Sí
10,250105,No,2,10,4,3,Sí
7,250105,Sí,1,10,3,3,Sí
8,250105,Sí,2,10,3,3,Sí
7,250105,Sí,3,10,7,3,Sí
8,250105,Sí,2,10,3,3,Sí
15,250105,Sí,2,10,3,4,Sí
14,250105,Sí,2,10,4,4,Sí
12,250105,Sí,3,10,5,4,Sí
13,250105,Sí,2,10,3,4,Sí
7,250105,Sí,2,10,4,4,Sí
16,250105,Sí,2,10,3,4,Sí
9,250105,Sí,2,10,4,4,Sí
17,250105,Sí,2,10,4,4,Sí
13,250105,Sí,2,10,5,4,Sí
13,250105,Sí,2,10,5,4,Sí
10,250105,No,2,10,3,4,Sí
7,250105,No,5,10,4,4,Sí
17,250105,No,3,10,4,4,Sí
17,250105,No,3,10,2,4,Sí
17,250105,Sí,3,5,4,4,Sí
8,250105,No,4,10,3,4,Sí
12,250101,Sí,4,10,6,4,Sí
13,250101,Sí,6,10,3,4,Sí
13,250101,No,3,10,4,4,Sí
11,250101,Sí,3,10,5,4,Sí
10,250101,Sí,2,10,6,4,Sí
16,250101,No,3,10,4,4,Sí
12,250101,No,5,10,5,4,Sí
10,250101,Sí,3,10,3,4,Sí
13,250101,Sí,1,10,2,3,Sí
6,250101,No,2,10,3,2,Sí
6,250101,No,2,10,3,2,Sí
17,250101,Sí,2,10,4,2,Sí
14,250101,No,2,10,3,2,Sí
8,250101,No,2,10,6,3,Sí
6,250101,No,2,10,3,2,Sí
6,250101,No,1,10,4,4,Sí
6,250101,No,2,10,3,4,Sí
7,250101,No,1,10,2,2,Sí
6,250101,No,2,10,4,2,Sí
7,250101,No,3,10,4,3,Sí
13,250101,Sí,3,10,4,3,Sí
17,250101,Sí,2,10,2,3,Sí
10,250101,No,2,10,3,3,Sí
7,250101,No,3,10,4,3,Sí
8,250101,No,3,10,2,3,Sí
10,250101,Sí,5,10,3,3,Sí
12,250101,No,1,10,5,4,Sí
10,250101,No,3,10,6,4,Sí
9,250101,No,2,10,9,4,Sí
6,250101,No,2,10,3,4,Sí
11,250101,No,3,10,2,4,Sí
11,250101,No,8,10,3,4,Sí
10,250101,No,3,10,3,4,Sí
6,250101,No,8,10,4,4,Sí
14,250107,No,2,10,3,4,Sí
8,250107,No,2,10,4,4,Sí
7,250107,No,2,10,5,4,Sí
7,250107,No,2,10,4,4,Sí
13,250107,Sí,2,10,4,4,Sí
7,250107,No,1,10,2,4,Sí
8,250107,Sí,1,10,3,3,Sí
6,250107,No,2,10,8,3,Sí
8,250107,No,2,10,5,3,Sí
7,250107,No,2,10,8,3,Sí
9,250107,No,2,10,4,3,Sí
9,250107,No,2,10,9,3,Sí
7,250107,No,2,10,10,3,Sí
10,250107,No,2,10,5,3,Sí
13,250107,No,1,10,7,3,Sí
10,250107,No,2,10,8,3,Sí
6,250107,No,3,10,5,4,Sí
7,250107,Sí,2,10,4,5,Sí
6,250107,No,2,10,5,5,Sí
14,250107,No,2,10,3,4,Sí
8,250106,Sí,2,10,4,5,Sí
7,250106,Sí,2,10,3,5,Sí
15,250106,Sí,2,10,2,5,Sí
10,250106,Sí,3,10,3,5,Sí
16,250106,Sí,2,10,4,5,Sí
7,250106,No,3,10,5,5,Sí
13,250106,Sí,2,10,4,5,Sí
11,250106,Sí,2,10,5,5,Sí
6,250102,No,3,10,4,4,Sí
8,250102,Sí,2,10,3,4,Sí
6,250102,No,2,10,5,4,Sí
7,250102,Sí,2,10,3,4,Sí
6,250102,No,2,10,3,6,Sí
10,250102,No,1,10,3,6,Sí
12,250102,No,2,10,3,6,Sí
12,250102,No,2,10,5,6,Sí
15,250102,No,2,10,3,6,Sí
8,250102,No,2,10,4,6,Sí
6,250102,No,2,10,5,6,Sí
7,250102,No,2,10,6,6,Sí
7,250102,No,2,10,3,6,Sí
7,250105,No,2,10,3,6,Sí
9,250105,No,2,10,4,6,Sí
12,250105,No,2,10,3,6,Sí
10,250105,No,2,10,4,6,Sí
6,250105,No,2,10,5,6,Sí
10,250203,No,2,10,3,5,Sí
7,250203,No,3,10,4,5,Sí
15,250203,Sí,2,10,4,5,Sí
6,250203,No,5,10,6,5,Sí
9,250203,Sí,2,3,4,5,Sí
10,250203,No,3,10,4,5,Sí
6,250203,Sí,2,10,5,5,Sí
7,250203,No,8,10,5,6,Sí
11,250203,No,2,10,3,6,Sí
8,250203,No,2,10,4,6,Sí
11,250203,No,3,10,4,6,Sí
9,250203,No,3,10,5,6,Sí
9,250203,No,3,10,6,6,Sí
6,250203,No,8,10,7,6,Sí
10,250203,No,2,5,3,6,Sí
14,250203,No,2,5,4,6,Sí
12,250203,No,2,5,5,6,Sí
13,250203,No,2,5,3,6,Sí
8,250203,No,2,5,6,6,Sí
7,250203,No,2,10,3,6,Sí
11,250203,No,2,10,3,6,Sí
9,250203,No,2,10,4,6,Sí
13,250203,No,2,5,4,6,Sí
7,250203,No,2,10,6,6,Sí
8,250203,No,2,10,4,6,Sí
7,250203,No,4,10,3,6,Sí
13,250203,No,3,10,4,6,Sí
14,250203,No,2,10,4,6,Sí
12,250203,Sí,2,10,3,6,Sí
8,250203,No,2,10,4,6,Sí
15,250203,Sí,2,3,3,6,Sí
13,250203,No,2,3,4,6,Sí
9,250203,Sí,2,3,5,6,Sí
16,250203,Sí,2,3,3,6,Sí
13,250203,No,2,3,4,6,Sí
8,250203,Sí,2,3,5,6,Sí
6,250203,Sí,2,3,6,6,Sí
7,250203,No,3,3,3,6,Sí
14,250203,Sí,3,3,3,6,Sí
10,250203,No,3,3,4,6,Sí
8,250203,Sí,3,3,5,6,Sí
17,250203,No,3,3,3,6,Sí
14,250203,Sí,2,3,4,6,Sí
12,250203,No,2,3,5,6,Sí
9,250203,No,2,3,6,6,Sí
7,250203,No,3,3,7,6,Sí
8,250201,No,1,10,4,4,Sí
8,250201,No,2,10,6,5,Sí
7,250201,No,2,10,3,5,Sí
7,250201,No,2,10,3,4,Sí
13,190201,Sí,1,10,4,3,Sí
8,190201,No,1,10,4,3,Sí
11,190201,Sí,2,10,3,3,Sí
7,190201,No,2,10,5,5,Sí
9,190201,No,2,10,3,5,Sí
11,190201,No,1,10,2,5,Sí
9,190201,No,1,10,3,5,Sí
8,190201,No,2,10,3,5,Sí
17,190201,Sí,3,10,3,4,Sí
7,190201,No,2,10,5,4,Sí
12,190201,No,8,10,4,4,Sí
6,190204,No,2,10,3,6,Sí
8,190204,No,1,10,2,6,Sí
7,190204,No,1,10,3,6,Sí
8,190204,No,3,10,2,6,Sí
14,190204,No,2,10,5,6,Sí
12,190207,No,2,10,4,5,Sí
14,190207,No,3,10,3,5,Sí
13,190207,No,2,10,3,5,Sí
10,190207,No,3,10,4,5,Sí
12,190207,No,2,10,4,5,Sí
6,190207,No,4,10,5,5,Sí
14,190207,No,3,10,4,5,Sí
7,190206,No,2,10,4,5,Sí
17,190206,No,2,10,4,5,Sí
12,190206,No,1,10,5,5,Sí
9,190206,No,2,10,6,5,Sí
13,190206,No,2,10,3,5,Sí
7,190206,No,4,10,4,5,Sí
17,190206,No,1,10,3,6,Sí
15,190206,No,1,10,5,6,Sí
10,190206,No,1,10,6,6,Sí
17,190206,No,1,10,3,6,Sí
12,190206,Sí,1,10,3,6,Sí
11,190206,No,1,10,4,6,Sí
8,190206,No,2,10,3,6,Sí
7,190206,No,2,10,3,6,Sí
13,190206,No,1,10,3,6,Sí
6,190206,No,2,10,4,6,Sí
10,190206,No,4,10,2,6,Sí
9,190113,No,1,10,4,3,Sí
9,190113,No,2,10,5,3,Sí
12,190113,No,3,10,3,3,Sí
9,190113,No,8,10,4,3,Sí
7,190113,No,1,10,5,3,Sí
9,190113,No,4,10,3,1,Sí
12,190113,No,2,10,3,1,Sí
8,190113,No,5,10,4,1,Sí
13,190113,No,4,10,5,1,Sí
15,190113,No,1,10,3,2,Sí
7,190113,No,1,10,4,2,Sí
10,190113,No,1,10,3,2,Sí
14,190113,No,1,10,2,2,Sí
10,190113,No,2,10,3,2,Sí
8,190113,Sí,2,10,3,2,Sí
13,190113,No,2,10,3,2,Sí
8,190113,No,2,10,4,2,Sí
16,190113,Sí,5,10,4,2,Sí
9,190113,No,2,10,3,2,Sí
10,190113,No,2,10,4,1,Sí
12,190113,No,1,10,3,1,Sí
6,190113,No,8,10,4,1,Sí
10,190113,No,2,10,4,3,Sí
12,190113,No,1,10,3,3,Sí
6,190113,No,1,10,4,2,Sí
8,190113,No,1,10,4,2,Sí
10,190113,No,3,10,3,2,Sí
7,190113,No,2,10,4,2,Sí
11,190113,No,5,10,3,2,Sí
14,190113,No,5,10,3,2,Sí
7,190113,No,5,10,4,2,Sí
11,190113,No,1,10,4,4,Sí
10,190113,No,2,10,3,4,Sí
12,190113,No,1,10,3,4,Sí
7,190113,No,2,10,4,4,Sí
9,190113,No,3,10,4,4,Sí
7,190113,No,8,10,5,4,Sí
14,190109,No,6,10,2,3,Sí
12,190109,No,6,10,3,3,Sí
6,190109,No,8,10,4,3,Sí
17,190109,No,2,10,2,3,Sí
13,190109,No,2,10,3,3,Sí
11,190109,No,2,10,4,3,Sí
9,190109,No,2,10,3,3,Sí
15,190109,No,2,10,4,4,Sí
9,190109,No,2,10,5,4,Sí
12,190109,No,2,10,2,4,Sí
9,190109,No,2,10,3,4,Sí
7,190109,Sí,1,10,3,4,Sí
10,190109,No,1,10,2,2,Sí
12,190109,No,2,10,4,3,Sí
8,190109,No,3,10,5,3,Sí
16,190109,No,1,10,3,3,Sí
12,190109,No,2,10,4,3,Sí
15,190109,No,1,10,5,3,Sí
11,190109,Sí,8,10,3,4,Sí
11,190109,No,2,10,3,4,Sí
9,190109,No,3,10,4,4,Sí
14,190101,No,2,10,3,3,Sí
6,190101,No,2,10,4,3,Sí
17,190101,No,7,10,4,4,Sí
7,190101,No,2,10,4,4,Sí
11,190101,No,1,10,3,4,Sí
7,190101,No,3,10,3,4,Sí
12,190101,No,2,10,3,4,Sí
6,190101,No,1,10,4,4,Sí
12,190101,No,1,10,3,4,Sí
15,190101,No,1,10,3,4,Sí
13,190101,No,1,10,3,4,Sí
8,190101,No,3,10,4,4,Sí
15,190101,No,2,10,3,4,Sí
6,190101,No,2,10,4,4,Sí
9,190101,No,2,10,5,4,Sí
11,190101,No,2,10,4,4,Sí
17,190101,No,1,10,3,3,Sí
15,190101,No,1,10,4,3,Sí
13,190101,Sí,2,10,5,3,Sí
12,190101,No,2,10,6,3,Sí
10,190101,No,1,10,7,3,Sí
8,190101,No,1,10,8,3,Sí
12,190101,No,3,10,2,3,Sí
12,190101,Sí,2,10,3,3,Sí
9,190101,Sí,3,10,4,3,Sí
17,190101,No,8,10,3,3,Sí
16,190101,Sí,1,10,4,3,Sí
13,190101,Sí,2,10,5,3,Sí
14,190101,Sí,1,10,3,5,Sí
8,190101,Sí,2,10,4,5,Sí
8,190101,No,2,10,3,5,Sí
17,190101,No,1,10,3,5,Sí
9,190101,No,1,10,4,5,Sí
6,190101,No,1,10,3,5,Sí
12,190101,Sí,2,10,4,5,Sí
8,190101,No,2,10,5,5,Sí
9,190101,No,1,10,6,5,Sí
7,190101,No,3,10,3,2,Sí
13,190101,Sí,1,10,3,2,Sí
12,190101,Sí,1,10,4,2,Sí
9,190101,No,2,10,5,2,Sí
6,190101,No,1,10,6,2,Sí
10,190101,No,1,10,2,2,Sí
10,190101,No,1,10,3,2,Sí
15,190101,No,1,10,3,2,Sí
11,190101,No,3,10,4,2,Sí
7,190101,No,1,10,5,2,Sí
9,190101,No,2,10,3,3,Sí
12,190101,No,1,10,5,3,Sí
14,190101,No,1,10,3,3,Sí
15,190101,No,2,10,6,3,Sí
11,190101,No,1,10,3,2,Sí
11,190101,No,1,10,2,2,Sí
6,190101,No,1,10,3,2,Sí
17,190101,No,1,10,3,2,Sí
7,190101,No,2,10,4,2,Sí
13,190101,No,1,10,2,2,Sí
7,190101,No,3,10,3,2,Sí
13,190101,No,2,10,4,2,Sí
17,190101,No,2,10,5,2,Sí
16,190101,Sí,5,10,4,2,Sí
10,190101,No,2,10,5,2,Sí
6,190101,No,2,10,5,2,Sí
14,190101,No,1,10,2,2,Sí
6,190101,No,2,10,3,2,Sí
7,190101,No,3,10,4,3,Sí
6,190101,No,2,10,5,3,Sí
17,190101,Sí,8,10,8,3,Sí
10,190101,No,2,10,9,3,Sí
9,190101,No,2,10,3,3,Sí
13,190101,No,3,10,3,3,Sí
7,190101,No,2,10,4,3,Sí
11,190101,No,1,10,2,4,Sí
7,190101,Sí,1,10,2,4,Sí
7,190101,No,2,10,7,4,Sí
12,190103,No,2,10,4,3,Sí
9,190103,No,2,10,3,3,Sí
6,190103,Sí,2,10,4,3,Sí
13,190103,Sí,5,10,2,3,Sí
12,190103,No,1,10,2,5,Sí
15,190103,No,3,10,4,5,Sí
9,190110,No,2,10,3,6,Sí
12,190110,No,3,10,2,6,Sí
10,190110,No,2,10,3,6,Sí
8,190110,No,2,10,3,6,Sí
17,190111,Sí,2,10,3,2,Sí
11,190111,No,1,10,5,2,Sí
8,190111,No,1,10,4,2,Sí
14,190111,No,2,10,3,2,Sí
12,190111,No,2,10,5,2,Sí
17,190111,No,2,10,3,4,Sí
6,190111,No,5,10,4,4,Sí
10,190111,No,1,10,3,4,Sí
8,190111,No,1,10,4,4,Sí
16,190104,No,3,10,3,3,Sí
14,190104,No,2,10,4,3,Sí
8,190104,No,3,10,5,3,Sí
15,190104,No,5,10,6,3,Sí
12,190104,No,3,10,7,3,Sí
7,190105,No,1,10,2,5,Sí
10,190105,No,1,10,2,5,Sí
14,190105,No,1,10,3,5,Sí
8,190105,No,1,10,4,5,Sí
9,190105,No,1,10,3,5,Sí
7,190105,No,1,10,3,5,Sí
13,190105,No,2,10,3,5,Sí
8,190105,No,2,10,5,5,Sí
11,190105,No,5,10,3,4,Sí
15,190105,Sí,1,10,4,4,Sí
12,190105,No,4,10,3,4,Sí
14,190107,Sí,1,10,5,4,Sí
7,190107,No,5,10,3,4,Sí
12,190107,No,3,10,3,4,Sí
6,190107,No,2,10,4,4,Sí
14,190107,No,8,10,3,5,Sí
13,190107,No,8,10,3,5,Sí
11,190107,No,8,10,3,5,Sí
8,190107,No,8,10,4,5,Sí
15,190107,No,1,10,3,5,Sí
11,190107,No,2,10,4,5,Sí
12,190107,No,1,10,3,5,Sí
9,190107,No,1,10,4,5,Sí
14,190107,Sí,8,10,3,5,Sí
8,190107,No,1,10,4,5,Sí
9,190107,No,1,10,3,5,Sí
16,190107,No,2,10,2,6,Sí
10,190107,No,2,10,3,6,Sí
